X1,X2,X3,X4,X5,X6,X7,X8,Y1,Y2
-222.45516857291156,767.8050803534879,263.82014739956645,220.83350569567898,3.8472616255493843,2,0.0991839593152573,1,11.017752598092319,14.25419944869018
-221.6506428326209,641.9454545927588,248.43716557038564,233.49666531003191,3.3423020378647834,3,0.09576317712735327,1,10.777671501414234,13.90191452217886
-217.44891020325986,686.8122629227998,244.4053682986384,201.5663898680472,3.5588795184667252,4,0.10166092239555749,1,10.557601765132326,13.597701981396272
-220.98871960272035,713.101743286584,276.81558268589293,224.6727448419378,3.304073022611155,5,0.09883380049077647,1,10.718378925631413,14.495592329204655
-223.05044203238012,683.7095796890671,270.681444363265,215.5128564093659,3.2266554066961803,2,0.10220569270686623,1,11.187976751460782,14.342841964180877
-226.0548928146315,736.967199648654,288.89893767982375,204.3148003371857,3.806330026455321,3,0.10112999638971501,1,10.919226465504913,14.467795788843437
-223.76988968069992,806.936676684766,282.27545101350347,234.6038750652025,3.255935430979653,4,0.10127266440833492,1,10.857666629967305,14.31624859340189
-228.2059793546622,675.4073784434751,286.62808741861795,237.80547391047278,3.4873126726872328,5,0.09806661699848293,1,11.323251730334178,14.560411004298377
-234.44655280932307,725.4035755180998,310.01593728765096,211.91959849285274,3.706031733517349,2,0.09996020343693311,1,11.999986958908778,13.931580623283944
-231.0838819233346,755.0164778705542,296.51282812163504,214.31964204402698,3.311373306371523,3,0.10271178943094593,1,11.861267003186093,13.54544767800262
-235.91537440904708,761.3186539035538,342.78783575239595,218.31812853836604,3.7518096948888253,4,0.1013627128545057,1,11.820370802456578,13.842904570911804
-237.04606243077032,790.4448193451542,333.05502921976614,217.93438074197113,3.525522779398346,5,0.101706557844224,1,12.092989202845507,13.63534408793262
-238.7710776039304,814.3532232183123,363.3144273426935,216.85153069136217,3.7129166832172418,2,0.09723210834239031,1,15.336445165327513,19.998569815859398
-243.537319725198,716.8297823425299,369.13737573807805,233.71768142777233,3.505978549073478,3,0.10693482592508487,1,15.348258080401346,19.581457369044422
-244.40933383343113,850.2409388644064,330.70417897442053,220.56881489182547,3.506199132514773,4,0.09889199734167582,1,15.354284574670483,19.08927398236875
-240.98088575271044,779.5829165643701,361.3563643151342,203.73928857636355,3.2190209488984705,5,0.09790988134956857,1,15.345027682956516,19.35570829853554
-251.36639154958525,797.2637841478627,342.24417544570065,232.6430625533394,3.400827882862193,2,0.10384581081820256,1,12.232889938603245,14.296991026254224
-249.1445035864458,851.3700891969959,350.1706348522354,207.01590516272645,3.7456979955672893,3,0.0970241096010452,1,12.890137294870307,14.55955417395788
-250.31948333935281,873.4812682656711,333.96448970618314,239.2192731215806,3.7316709432551245,4,0.10112435928194086,1,12.781801802412419,14.481766946348614
-254.64218032439103,739.1455271712219,345.6948063652504,213.6785940840886,3.3018781389104555,5,0.10286154832594681,1,12.708503491367788,14.3369941089229
-161.07669147524092,555.8561534491939,302.12439384744874,110.82296684661672,6.996855875340582,2,0.10292902679798274,2,24.098886668638784,26.435445984326435
-156.4621827410784,491.7348659746571,269.8163786896554,116.26610465076823,7.423913507819138,3,0.10051722046540235,2,24.187852221889923,25.280746234493332
-159.24230788869443,545.4257195809903,291.47398360575556,111.80872707418138,7.516470774484674,4,0.10144586179549744,2,24.16623325880392,26.3465220188224
-158.9585913991561,525.6712726440068,299.42945246189356,120.0089241769197,7.657510267525476,5,0.09843841828316646,2,24.246376120702006,25.700299046401984
-175.70406806398742,524.8145239203616,329.955097104289,116.03919770842701,6.945298266785498,2,0.10337399186725695,2,28.77295999371882,32.43331404639749
-171.26282722020065,584.563422065295,338.1560684231917,111.45443020343605,7.476671178366164,3,0.10433338866586242,2,29.61111411249128,29.51280041345902
-171.5281055472683,516.4690403613838,296.0562442088626,112.51154261129382,7.528442004094158,4,0.10049915321020447,2,28.880028480757687,29.23457809755289
-177.4238557646347,567.1376067518486,305.650057957617,111.73039233435702,7.3208862725148185,5,0.10115635814501324,2,27.720656182674265,34.143554288298866
-182.28213670876556,569.7008048050288,310.5100883349584,136.62627751266666,7.236514831178598,2,0.10003417725067208,2,26.526361859962936,31.129345498738324
-183.35751829240138,587.8646739170891,292.6654101641855,157.063477625476,7.622157286993625,3,0.09954367636588925,2,27.073407507016356,25.28661660067643
-183.32137822742501,610.0600644050631,311.13828215311116,141.8775383516786,7.453421043040604,4,0.10239214207771832,2,26.183604210083487,27.177701236548018
-179.39047300047284,559.2419095786737,316.2809845486689,147.28034352428085,6.485259332050175,5,0.09877838973481255,2,25.566013155980663,32.28783011849452
-190.95337316286998,633.7985018762965,313.06264960764895,138.2744542418149,7.040746510972545,2,0.09878631504209484,2,23.700304077948047,27.26411831594319
-195.27790420613016,639.587873638908,315.9352737348671,153.0081981150238,6.877132284481352,3,0.10056858588084776,2,24.22014533004027,24.97821733883915
-188.9801491192238,638.2659209912775,323.78746519074775,145.73346579576832,6.805654781732619,4,0.09907947028962039,2,23.90375927537984,24.771289075532877
-186.48568054287094,663.114846197232,333.1288367886668,139.40981928012286,6.455832150536133,5,0.09918226675720679,2,22.575582213138063,29.114339317386285
-193.96566647209067,630.8091689529995,327.0535590459405,157.02427818963716,6.413264701424413,2,0.09883594354737184,2,36.04374922578868,41.352782609688944
-198.44422353467817,594.4029302089314,328.5257554043907,149.8536231428525,6.380635366065176,3,0.09968387631583313,2,37.175631584882645,34.68043834941596
-198.48801358396483,660.2455863332948,351.54654080490275,144.7482641320524,6.510146957396806,4,0.09872056967738015,2,37.00554199173608,33.5390346831327
-197.25614943446072,664.8206617359525,372.64051160497974,157.21555506997854,7.151831746613225,5,0.10329750667356204,2,35.923132511059016,42.85080924075441
-206.47143129049985,600.3308228203939,424.41246073556147,127.03887112320879,7.583801665897293,2,0.10166234207896703,2,33.07247547647613,33.69071814164395
-205.61976512430442,697.8409272213212,412.3802410762604,114.71715829166016,7.1334918168541925,3,0.09784785482786613,2,32.34710773350462,34.03460869179563
-201.54840822417657,640.8212471824054,421.7360761003896,121.89164497194815,6.625380582120208,4,0.10070284832813488,2,33.50097662178177,34.30224035265624
-202.598932175878,672.9076862345039,377.1738718843408,118.33258817650749,6.989402418894497,5,0.0969718431480138,2,32.67463338098306,33.69581001390114
-207.34664806243205,673.85363192393,220.75395188008576,231.5274351172673,3.7120234933455825,2,0.10113646249062913,2,10.570956554291566,13.564076620266173
-213.82366058095883,697.9788850049979,256.2700963334624,219.06848040801765,3.1586827900531858,3,0.09897801093269802,2,10.584653927392006,13.567629661378605
-208.93550418437545,639.1479468039252,231.39613311762167,227.20880788325795,3.4377871011387584,4,0.10096731452821536,2,9.909151725735834,13.671898113186495
-211.14007959867712,707.235460806049,241.19105357489258,224.91852317813522,3.3364461605563562,5,0.099776478400668,2,10.133810636628537,13.941844465725998
-220.71362708769206,733.785042816433,263.7621274206451,208.51282234041886,3.836385373731716,2,0.09829363249429851,2,10.578163839481002,13.722779779489176
-215.60184460555547,764.133934966753,252.0012222776881,235.05845442534408,3.720312167580596,3,0.1007315583208745,2,10.927123574274908,13.62842828921881
-223.4443895917143,672.3881455592727,295.64964887317177,198.55702879224512,3.3670845583211415,4,0.09740694965145832,2,10.704254401239668,13.580116318307333
-219.31183313528933,706.5516183613332,266.2536707579789,213.36397985698343,3.720801819269611,5,0.1053477627472342,2,10.911414792641576,14.705081335600623
-226.06860176467296,755.9753906712377,284.44361967837125,233.10911627528245,3.638902235855991,2,0.10031156658585921,2,11.358430068639173,12.837830106534087
-224.69803818813918,693.16920291508,301.30545941685716,212.47419522926484,3.3872324240762106,3,0.10102553487168975,2,11.753720325176094,13.356414747125477
-226.72112197110687,682.1394776496275,305.9743725835031,204.2964581559123,3.738019246589389,4,0.0980074703453431,2,11.054310036580855,13.54356468157983
-228.26281948025823,747.4148239125165,310.0114467395573,208.58707219442158,3.8091348445179847,5,0.09582041705745425,2,11.617587466218076,13.125005710616009
-238.27403281634224,722.8770455806824,290.77971523054646,202.55313647331397,3.833784071758395,2,0.09802338306756671,2,11.511652025658872,14.482774814932194
-234.41302243174277,735.1623023923871,288.32803037851573,221.64525614206045,3.412540657154392,3,0.09796311804696206,2,11.36147364961513,14.714364456873522
-236.5528812121642,786.3641092395833,337.82760569632745,220.92301160559444,3.4156073697190563,4,0.10030317905503341,2,10.898860841752116,14.950378854565306
-236.79061567965348,766.2949382798694,315.16781558335066,210.67742225285141,3.623307396973071,5,0.09796193214173596,2,11.780524923570175,14.911426420960991
-242.63066363104153,836.0033610358473,374.64219351071114,232.7585847597297,3.383063376977253,2,0.09982400007092979,2,15.030242814100477,19.336058503861494
-247.04416444602523,766.3234369044618,310.220738539664,222.3106023640994,3.36271442251024,3,0.10236009943768366,2,14.961470464394258,19.546297452777456
-239.14040955371456,768.3401047810314,356.1095366331189,201.16189557719252,3.1526237629590663,4,0.10028407234219242,2,15.283813596966308,19.208014658629754
-242.60739917692777,763.383531673767,329.016636555463,214.6916004212605,3.2242268913069,5,0.10124454104524473,2,14.991555955176057,19.25768117694382
-252.94248115279035,791.682458809877,348.6646124390666,229.16037303446362,3.8465161425765064,2,0.09883565335917749,2,12.972579583181616,14.687664968023313
-249.23870853510334,769.8000272501176,349.94668289217884,220.60797936291814,3.6372027711708683,3,0.09995315839199954,2,12.92082733038198,14.948913236148114
-245.47821259004473,780.9089351687711,342.79479696292475,211.38937550808765,3.5700086929582735,4,0.09900418214022023,2,13.05716270881533,14.203493861801839
-250.76943280892826,779.0117939725832,380.0855024315873,236.69456868475996,3.3304265933763135,5,0.09841031096024229,2,13.43208361868258,14.494088284177742
-159.67493550199205,487.43350043870345,301.2479903404222,119.2258393527131,6.778314522628302,2,0.10215823030275614,3,24.406020955602717,25.97153526435806
-158.5267992189301,492.31653741742866,266.3509675809922,115.27059742025104,6.638762373356316,3,0.10278222790106192,3,24.166823333204306,25.885556068443755
-155.78704119690536,465.3316249563288,284.8884350533489,118.6936511278106,7.38478992991008,4,0.10261231082148659,3,24.245301190192897,26.051446745366018
-157.92406460735924,506.8202852532007,307.4064447826203,115.60488481378749,6.949981136670009,5,0.09803287561973101,3,24.30211629010792,26.175463608405902
-177.18725780683434,510.45433666805155,313.26813297718746,115.15932623502205,6.429063322005703,2,0.10289245315185103,3,28.22454593718782,34.47225068306228
-172.3159662336378,513.4761006570034,328.1762409623629,133.65282859423755,6.3478189637041815,3,0.10127150243010391,3,29.278533509516215,32.966881723502205
-176.35865377356856,567.6082362662936,326.1538873563391,120.95287234430535,6.485992373291073,4,0.0995070317232596,3,29.877725745050853,30.332371331245
-175.24037535045807,574.9345727275063,327.1211632070227,121.5444845819098,6.801453315146585,5,0.10278489687376557,3,29.532899501354102,29.77787341512277
-179.2695395965622,592.1511131713461,275.8386976048665,152.24869623712894,7.150122547458959,2,0.10047766406704182,3,25.412295484525238,31.776335455066828
-180.2236150707332,613.7278588834378,309.4275121913283,134.28167989855126,6.353890539453492,3,0.09928704926726897,3,26.715249382922455,30.70416668964905
-180.7045630612373,612.1534862885363,296.7930190871175,135.5839128799538,7.3470287355285935,4,0.09748853181425077,3,27.1720043650904,26.05805702175182
-179.62059873848645,642.7643075764959,316.41996770390574,158.18687233611578,6.484003716673004,5,0.09908973276071037,3,26.62733951705535,27.52877235571499
-188.08900516684383,575.4122327810322,345.97359950607154,142.0424656161015,6.677958511987621,2,0.09653893949662816,3,23.054637966699183,28.66076400511174
-188.05305566409132,587.7573107456485,311.3572198426848,133.05047706143824,6.9725703236499195,3,0.0992199922864427,3,23.74484472118996,27.68915983735989
-188.59631537344976,655.5152382483308,342.89139214311683,135.69963685067557,6.317264201905535,4,0.09516470257338683,3,24.25047612382695,25.338131876825994
-187.00725477419178,570.865054141009,348.9520408543465,150.38299541772298,7.034654003082613,5,0.10041480587078142,3,23.70770460121224,25.176780065081758
-196.56488025675552,645.8662593017494,344.61065985161264,153.45845350911853,7.0330222047583035,2,0.09733572177914761,3,35.66592178888629,43.13490627745123
-198.1601258867218,669.5410280046855,316.331486681423,159.46488162958758,7.55242278189927,3,0.09934317700157513,3,35.567024557327606,40.81178022449497
-198.04187050998524,686.9168569901171,372.40572188529717,150.0229841844683,7.199690090576623,4,0.09897488640432318,3,37.16487975203179,35.095081214646946
-197.1914870032037,605.9303256064259,317.6954648124386,154.97925497625198,7.6419292624428925,5,0.10833635996092653,3,36.194118771224915,34.407224125948474
-205.465658643802,626.4004202407352,456.92183583137876,115.95738960969278,6.701693234002476,2,0.09768642969620236,3,32.2175000247806,34.00036301900888
-204.48898187838955,715.243296607122,417.37439639101876,126.46683367760181,6.889651916761534,3,0.09792110282314301,3,33.073659388452,34.037644814932655
-203.22266395819858,599.3890457298262,393.79627317817796,118.72014593825304,6.514002436576132,4,0.10077812592462107,3,32.222704394274324,34.44549764172744
-203.33387777121536,602.0876426214361,445.0819394246653,127.06138838856837,6.84655003451655,5,0.10254375542960399,3,33.35932314706586,34.754097400783515
-211.95771081271485,647.9714198300135,248.3874391872663,225.25366088178436,3.3039564640106045,2,0.10288112348046813,3,10.589267972674131,13.912021804749845
-213.24608883976586,632.3432776080215,237.51989502890422,238.71967984997494,3.309962525956498,3,0.09660499329234373,3,10.343951675754399,13.180716397079305
-215.23813935676534,721.5655130798285,268.36383565638204,225.89715597770524,3.262222351573969,4,0.09875063620822093,3,10.266187202522843,13.625831417276856
